'Participant','Experiment','Type','Number','Correct','Aha','Impasse','Pleasure','Surprise','Certain'
22,1.5,1,7,1,28,10,87,29,92
22,1.5,1,8,1,50,55,89,25,73
22,1.5,1,9,1,34,11,73,30,87
22,1.5,1,10,1,50,54,67,31,68
22,1.5,2,1,0,2,100,4,3,0
22,1.5,2,2,0,4,97,6,7,10
22,1.5,2,3,0,0,98,0,0,0
22,1.5,2,4,1,32,55,51,48,62
22,1.5,2,5,0,0,90,0,0,0
22,1.5,2,6,0,0,99,1,0,0
22,1.5,2,7,0,3,100,6,4,0
22,1.5,2,8,0,4,100,2,4,0
22,1.5,2,9,0,5,100,3,5,2
22,1.5,2,10,1,59,30,82,38,87
22,1.5,2,11,0,3,100,5,5,0
22,1.5,2,12,0,0,96,0,0,0
22,1.5,2,13,0,2,95,3,5,0
22,1.5,2,14,0,2,100,2,0,0
22,1.5,2,15,0,3,100,1,3,0
22,1.5,2,16,1,90,3,99,21,100
22,1.5,2,17,0,0,100,0,0,0
22,1.5,2,18,1,80,12,67,42,91
22,1.5,2,19,0,1,98,3,1,0
22,1.5,2,20,0,3,100,0,0,0
23,1.5,1,1,1,100,4,1,32,99
23,1.5,1,2,1,53,18,49,65,95
23,1.5,1,3,1,12,100,13,96,11
23,1.5,1,4,0,2,100,100,100,0
23,1.5,1,5,1,100,3,51,32,100
23,1.5,1,6,0,40,77,35,60,27
23,1.5,1,7,1,31,61,52,87,73
23,1.5,1,8,0,80,60,66,33,60
23,1.5,1,9,0,49,62,53,47,69
23,1.5,1,10,0,4,99,97,99,6
23,1.5,2,1,1,100,8,92,31,100
23,1.5,2,2,0,3,89,11,4,0
23,1.5,2,3,0,10,100,2,0,9
23,1.5,2,4,0,3,100,6,99,1
23,1.5,2,5,0,2,100,14,100,0
23,1.5,2,6,0,8,96,19,98,10
23,1.5,2,7,0,3,99,3,99,9
23,1.5,2,8,0,69,78,70,79,76
23,1.5,2,9,1,95,82,100,60,91
23,1.5,2,10,1,93,22,70,42,92
23,1.5,2,11,0,0,100,1,1,1
23,1.5,2,12,1,39,54,81,26,64
23,1.5,2,13,1,82,49,86,54,91
23,1.5,2,14,1,100,1,100,1,100
23,1.5,2,15,0,5,97,6,1,19
23,1.5,2,16,1,100,10,90,18,98
23,1.5,2,17,1,87,60,87,54,95
23,1.5,2,18,0,40,81,57,71,33
23,1.5,2,19,0,0,100,72,60,0
23,1.5,2,20,1,41,77,28,56,62
24,1.5,1,1,0,0,100,0,30,0
24,1.5,1,2,0,30,70,50,40,60
24,1.5,1,3,0,100,70,20,70,30
24,1.5,1,4,1,70,50,80,80,100
24,1.5,1,5,0,60,80,20,40,30
24,1.5,1,6,0,100,80,30,80,90
24,1.5,1,7,0,0,100,0,0,0
24,1.5,1,8,0,10,60,100,70,100
24,1.5,1,9,1,10,20,50,40,100
24,1.5,1,10,0,10,30,80,70,70
24,1.5,2,1,0,50,100,0,20,0
24,1.5,2,2,0,0,100,0,100,0
24,1.5,2,3,0,10,100,20,10,10
24,1.5,2,4,1,100,50,29,40,100
24,1.5,2,5,0,0,100,0,0,0
24,1.5,2,6,0,0,100,0,0,0
24,1.5,2,7,0,30,40,10,10,30
24,1.5,2,8,0,0,100,0,0,0
24,1.5,2,9,0,0,100,30,40,0
24,1.5,2,10,1,92,10,50,0,100
24,1.5,2,11,0,0,100,0,0,0
24,1.5,2,12,1,100,60,30,40,30
24,1.5,2,13,1,100,0,100,10,100
24,1.5,2,14,1,20,60,50,30,100
24,1.5,2,15,0,0,100,0,50,0
24,1.5,2,16,0,0,100,50,30,0
24,1.5,2,17,0,20,100,20,61,20
24,1.5,2,18,1,0,10,50,0,100
24,1.5,2,19,1,100,10,100,50,100
24,1.5,2,20,0,40,80,30,70,30
25,1.5,1,1,1,100,0,100,0,100
25,1.5,1,2,0,0,100,0,0,0
25,1.5,1,3,0,11,19,11,13,100
25,1.5,1,4,1,91,50,94,10,100
25,1.5,1,5,0,37,8,41,31,31
25,1.5,1,6,0,2,100,0,0,0
25,1.5,1,7,0,38,54,40,21,99
25,1.5,1,8,0,0,100,0,0,0
25,1.5,1,9,1,60,31,80,59,91
25,1.5,1,10,0,51,41,63,29,0
25,1.5,2,1,0,47,25,19,34,66
25,1.5,2,2,0,12,13,14,18,50
25,1.5,2,3,0,31,32,26,32,81
25,1.5,2,4,0,14,18,14,14,77
25,1.5,2,5,0,10,17,12,13,62
25,1.5,2,6,0,20,19,19,19,76
25,1.5,2,7,0,13,16,15,15,41
25,1.5,2,8,0,19,19,20,20,29
25,1.5,2,9,0,0,57,0,0,41
25,1.5,2,10,0,16,19,17,16,94
25,1.5,2,11,0,19,33,20,22,21
25,1.5,2,12,0,14,35,17,15,64
25,1.5,2,13,0,20,64,19,20,41
25,1.5,2,14,0,0,10,16,0,41
25,1.5,2,15,0,11,16,12,14,60
25,1.5,2,16,0,9,17,12,12,99
25,1.5,2,17,0,22,54,46,48,59
25,1.5,2,18,0,12,20,14,22,50
25,1.5,2,19,0,51,9,48,50,50
25,1.5,2,20,0,13,15,16,15,50
26,1.5,1,1,0,0,60,0,70,0
26,1.5,1,2,1,100,72,100,61,100
26,1.5,1,3,1,72,21,79,80,91
26,1.5,1,4,1,91,57,73,87,0
26,1.5,1,5,1,84,0,70,0,100
26,1.5,1,6,0,50,38,60,61,87
26,1.5,1,7,1,12,42,57,83,82
26,1.5,1,8,1,81,66,91,39,100
26,1.5,1,9,1,1,19,51,19,85
26,1.5,1,10,0,40,77,40,50,60
26,1.5,2,1,0,0,52,0,0,0
26,1.5,2,2,0,0,44,2,100,8
26,1.5,2,3,0,0,30,0,100,0
26,1.5,2,4,0,20,32,15,74,37
26,1.5,2,5,0,0,48,0,87,2
26,1.5,2,6,0,0,66,0,100,0
26,1.5,2,7,0,0,60,0,100,0
26,1.5,2,8,0,8,35,12,90,9
26,1.5,2,9,1,86,17,65,84,100
26,1.5,2,10,1,82,2,82,83,100
26,1.5,2,11,0,0,0,0,100,0
26,1.5,2,12,1,84,35,38,82,100
26,1.5,2,13,0,0,40,0,91,0
26,1.5,2,14,1,99,2,100,16,100
26,1.5,2,15,0,0,69,0,100,0
26,1.5,2,16,1,79,7,74,74,100
26,1.5,2,17,0,0,63,0,79,0
26,1.5,2,18,0,0,83,0,100,0
26,1.5,2,19,1,98,8,77,62,100
26,1.5,2,20,1,100,27,85,88,88
27,1.5,1,1,1,36,28,51,62,61
27,1.5,1,2,0,10,20,19,18,50
27,1.5,1,3,0,20,79,21,41,50
27,1.5,1,4,1,29,62,42,61,0
27,1.5,1,5,0,47,33,50,59,50
27,1.5,1,6,0,18,61,17,10,29
27,1.5,1,7,0,26,83,28,27,9
27,1.5,1,8,0,19,78,20,19,0
27,1.5,1,9,1,51,30,40,62,50
27,1.5,1,10,1,41,30,41,51,71
27,1.5,2,1,0,19,82,21,49,17
27,1.5,2,2,0,19,72,40,18,21
27,1.5,2,3,0,20,82,32,19,50
27,1.5,2,4,0,18,9,9,10,11
27,1.5,2,5,0,41,51,38,50,69
27,1.5,2,6,0,33,89,51,50,0
27,1.5,2,7,0,30,64,50,40,49
27,1.5,2,8,1,100,18,94,84,100
27,1.5,2,9,0,18,22,19,18,38
27,1.5,2,10,1,19,92,19,40,0
27,1.5,2,11,0,39,72,40,40,50
27,1.5,2,12,0,18,72,41,58,8
27,1.5,2,13,0,10,14,10,8,0
27,1.5,2,14,0,29,51,29,30,50
27,1.5,2,15,0,19,29,19,32,0
27,1.5,2,16,0,38,80,31,29,0
27,1.5,2,17,0,20,83,21,30,0
27,1.5,2,18,0,7,18,8,10,40
27,1.5,2,19,0,20,74,19,51,30
27,1.5,2,20,0,32,41,29,19,0
28,1.5,1,1,1,98,20,90,90,80
28,1.5,1,2,0,1,100,2,1,1
28,1.5,1,3,0,6,92,5,6,4
28,1.5,1,4,0,4,96,3,3,13
28,1.5,1,5,1,83,39,89,79,71
28,1.5,1,6,0,4,96,4,4,8
28,1.5,1,7,0,5,94,3,2,0
28,1.5,1,8,0,4,95,17,4,19
28,1.5,1,9,1,81,29,81,63,67
28,1.5,1,10,0,31,82,17,12,19
28,1.5,2,1,0,40,76,30,8,0
28,1.5,2,2,0,0,92,40,3,5
28,1.5,2,3,0,71,52,81,82,62
28,1.5,2,4,0,95,6,90,93,82
28,1.5,2,5,0,70,31,92,93,0
28,1.5,2,6,0,83,41,71,45,82
28,1.5,2,7,0,8,61,61,50,7
28,1.5,2,8,0,1,100,9,2,0
28,1.5,2,9,0,1,98,20,7,0
28,1.5,2,10,0,3,98,31,9,0
28,1.5,2,11,0,1,85,30,1,5
28,1.5,2,12,1,2,95,19,5,3
28,1.5,2,13,0,0,95,40,5,5
28,1.5,2,14,0,46,83,56,41,0
28,1.5,2,15,0,41,82,50,30,31
28,1.5,2,16,0,6,100,40,6,0
28,1.5,2,17,0,41,82,35,17,21
28,1.5,2,18,0,5,98,59,9,5
28,1.5,2,19,0,14,82,44,12,10
28,1.5,2,20,0,20,81,40,10,0
29,1.5,1,1,1,56,2,100,2,100
29,1.5,1,2,1,81,64,100,81,87
29,1.5,1,3,0,100,7,100,2,0
29,1.5,1,4,1,100,14,100,2,100
29,1.5,1,5,1,100,100,100,1,100
29,1.5,1,6,1,11,13,82,5,100
29,1.5,1,7,0,62,10,12,2,0
29,1.5,1,8,0,3,100,3,2,0
29,1.5,1,9,1,5,3,6,1,100
29,1.5,1,10,1,17,47,82,5,76
29,1.5,2,1,0,3,76,57,0,27
29,1.5,2,2,0,0,100,0,0,0
29,1.5,2,3,0,0,100,0,0,0
29,1.5,2,4,1,80,0,100,0,100
29,1.5,2,5,0,0,100,0,0,0
29,1.5,2,6,1,100,67,85,73,67
29,1.5,2,7,1,100,0,0,0,100
29,1.5,2,8,0,0,100,0,0,0
29,1.5,2,9,1,24,81,71,0,100
29,1.5,2,10,1,100,4,100,0,100
29,1.5,2,11,1,97,35,89,0,100
29,1.5,2,12,1,100,0,100,0,100
29,1.5,2,13,1,72,50,100,3,100
29,1.5,2,14,1,92,35,1,0,100
29,1.5,2,15,1,36,58,64,0,100
29,1.5,2,16,1,100,0,100,0,100
29,1.5,2,17,1,100,0,100,0,100
29,1.5,2,18,1,100,0,0,0,100
29,1.5,2,19,1,100,1,100,0,100
29,1.5,2,20,1,100,0,0,0,100
30,1.5,1,1,0,0,100,29,50,0
30,1.5,1,2,1,91,72,100,29,100
30,1.5,1,3,1,70,39,100,48,100
30,1.5,1,4,1,67,0,73,0,0
30,1.5,1,5,1,95,76,80,50,100
30,1.5,1,6,1,70,30,91,49,99
30,1.5,1,7,0,100,76,100,70,100
30,1.5,1,8,1,87,93,100,60,100
30,1.5,1,9,1,50,4,73,0,99
30,1.5,1,10,1,71,81,60,24,75
30,1.5,2,1,0,0,100,11,50,0
30,1.5,2,2,0,0,100,8,50,0
30,1.5,2,3,0,0,100,28,50,0
30,1.5,2,4,0,0,100,28,49,0
30,1.5,2,5,0,0,100,28,50,0
30,1.5,2,6,0,0,100,7,50,0
30,1.5,2,7,0,61,92,41,29,20
30,1.5,2,8,0,0,100,7,50,0
30,1.5,2,9,0,0,100,9,50,0
30,1.5,2,10,1,70,10,60,14,100
30,1.5,2,11,1,79,53,100,0,82
30,1.5,2,12,1,62,29,61,18,100
30,1.5,2,13,0,0,100,25,49,0
30,1.5,2,14,0,0,100,28,50,0
30,1.5,2,15,1,100,4,91,17,100
30,1.5,2,16,1,100,29,100,0,100
30,1.5,2,17,0,0,100,10,50,0
30,1.5,2,18,0,0,100,11,50,0
30,1.5,2,19,1,80,31,73,20,100
30,1.5,2,20,0,0,100,19,50,0
31,1.5,1,1,0,6,100,10,3,15
31,1.5,1,2,0,1,100,2,1,1
31,1.5,1,3,0,15,75,10,52,31
31,1.5,1,4,0,63,42,54,55,62
31,1.5,1,5,0,10,75,4,5,5
31,1.5,1,6,0,53,51,49,79,39
31,1.5,1,7,0,4,100,4,2,4
31,1.5,1,8,0,12,87,1,11,3
31,1.5,1,9,1,91,52,68,65,92
31,1.5,1,10,0,58,56,20,37,38
31,1.5,2,1,0,5,100,6,5,0
31,1.5,2,2,0,2,100,2,2,0
31,1.5,2,3,0,2,100,3,3,0
31,1.5,2,4,0,3,100,2,3,1
31,1.5,2,5,0,3,4,3,3,3
31,1.5,2,6,0,2,100,3,3,0
31,1.5,2,7,0,3,2,3,2,5
31,1.5,2,8,0,61,40,60,70,60
31,1.5,2,9,0,2,100,1,1,0
31,1.5,2,10,0,2,1,3,1,0
31,1.5,2,11,1,84,56,81,73,87
31,1.5,2,12,0,1,100,1,1,1
31,1.5,2,13,0,2,100,2,3,0
31,1.5,2,14,1,100,76,100,60,91
31,1.5,2,15,0,3,100,2,2,0
31,1.5,2,16,0,2,100,2,2,0
31,1.5,2,17,0,3,3,2,3,2
31,1.5,2,18,0,2,100,3,2,0
31,1.5,2,19,1,100,29,100,88,100
31,1.5,2,20,0,2,100,3,2,0
32,1.5,1,1,1,64,53,78,54,87
32,1.5,1,2,1,22,50,79,49,73
32,1.5,1,3,0,11,68,62,12,0
32,1.5,1,4,0,17,74,89,28,4
32,1.5,1,5,1,18,48,78,19,93
32,1.5,1,6,1,18,19,46,11,3
32,1.5,1,7,1,16,35,87,26,100
32,1.5,1,8,1,13,83,100,86,100
32,1.5,1,9,1,36,27,66,19,12
32,1.5,1,10,0,0,100,0,0,0
32,1.5,2,1,0,34,60,22,12,36
32,1.5,2,2,0,28,61,15,30,26
32,1.5,2,3,0,18,89,30,12,0
32,1.5,2,4,0,100,58,77,66,100
32,1.5,2,5,0,2,51,3,25,0
32,1.5,2,6,0,50,60,54,34,100
32,1.5,2,7,0,21,81,43,19,31
32,1.5,2,8,0,19,67,49,44,20
32,1.5,2,9,0,0,100,0,0,0
32,1.5,2,10,0,5,100,0,0,7
32,1.5,2,11,0,24,72,20,25,19
32,1.5,2,12,0,21,64,30,13,7
32,1.5,2,13,0,34,84,26,16,40
32,1.5,2,14,0,42,19,52,24,26
32,1.5,2,15,0,40,62,24,22,26
32,1.5,2,16,1,67,21,52,49,81
32,1.5,2,17,0,6,100,5,4,7
32,1.5,2,18,0,61,62,50,31,28
32,1.5,2,19,0,14,80,12,11,0
32,1.5,2,20,0,0,100,0,0,0
33,1.5,1,1,1,9,89,50,9,41
33,1.5,1,2,1,70,12,85,0,100
33,1.5,1,3,0,5,73,50,7,27
33,1.5,1,4,1,89,62,84,65,100
33,1.5,1,5,0,0,100,0,0,0
33,1.5,1,6,1,8,70,53,4,57
33,1.5,1,7,1,77,68,73,66,96
33,1.5,1,8,0,63,20,73,15,83
33,1.5,1,9,0,0,40,50,0,60
33,1.5,1,10,1,52,83,70,20,82
33,1.5,2,1,1,100,58,100,71,100
33,1.5,2,2,0,0,100,51,49,0
33,1.5,2,3,0,0,100,0,0,0
33,1.5,2,4,1,100,54,100,68,100
33,1.5,2,5,0,0,100,0,0,0
33,1.5,2,6,1,91,19,87,20,94
33,1.5,2,7,1,92,26,85,26,94
33,1.5,2,8,1,100,0,100,0,100
33,1.5,2,9,1,71,76,70,61,72
33,1.5,2,10,1,71,59,70,59,82
33,1.5,2,11,0,0,100,0,0,0
33,1.5,2,12,0,0,100,0,0,0
33,1.5,2,13,0,0,100,50,50,0
33,1.5,2,14,1,94,45,78,51,100
33,1.5,2,15,1,100,42,100,62,100
33,1.5,2,16,1,100,41,86,44,100
33,1.5,2,17,1,92,27,79,25,100
33,1.5,2,18,1,94,16,93,16,100
33,1.5,2,19,1,81,44,62,31,98
33,1.5,2,20,1,94,5,94,4,87
34,1.5,1,1,0,0,100,0,0,0
34,1.5,1,2,1,19,72,19,74,17
34,1.5,1,3,0,7,85,7,50,26
34,1.5,1,4,0,3,80,14,47,0
34,1.5,1,5,0,14,11,48,9,60
34,1.5,1,6,1,70,59,100,58,91
34,1.5,1,7,1,62,7,98,0,100
34,1.5,1,8,0,1,100,0,0,6
34,1.5,1,9,1,8,15,61,6,100
34,1.5,1,10,0,66,39,73,52,75
34,1.5,2,1,0,0,84,16,15,13
34,1.5,2,2,0,0,87,0,11,60
34,1.5,2,3,0,47,52,30,68,69
34,1.5,2,4,0,18,56,0,17,63
34,1.5,2,5,0,0,100,0,0,0
34,1.5,2,6,0,15,97,8,18,5
34,1.5,2,7,0,0,93,12,15,3
34,1.5,2,8,1,80,21,87,49,100
34,1.5,2,9,0,0,99,0,4,1
34,1.5,2,10,0,20,46,19,30,62
34,1.5,2,11,0,15,63,37,32,60
34,1.5,2,12,0,0,99,15,0,4
34,1.5,2,13,0,12,73,16,0,18
34,1.5,2,14,1,79,35,79,60,100
34,1.5,2,15,0,0,86,0,0,50
34,1.5,2,16,0,6,99,0,11,99
34,1.5,2,17,0,0,100,0,20,0
34,1.5,2,18,1,64,14,66,52,85
34,1.5,2,19,1,46,27,23,35,80
34,1.5,2,20,1,18,75,18,27,36
35,1.5,1,1,0,1,84,1,91,1
35,1.5,1,2,0,92,55,82,61,92
35,1.5,1,3,0,1,90,1,93,1
35,1.5,1,4,1,97,64,97,92,97
35,1.5,1,5,0,83,56,68,37,83
35,1.5,1,6,0,1,100,17,88,1
35,1.5,1,7,0,1,100,23,100,1
35,1.5,1,8,0,1,100,1,100,1
35,1.5,1,9,1,66,21,68,8,92
35,1.5,1,10,0,53,73,45,43,61
35,1.5,2,1,0,9,83,40,29,19
35,1.5,2,2,0,8,88,23,71,3
35,1.5,2,3,0,8,65,40,49,29
35,1.5,2,4,0,7,100,4,100,3
35,1.5,2,5,0,6,93,85,20,5
35,1.5,2,6,0,1,92,1,92,2
35,1.5,2,7,0,1,100,14,88,1
35,1.5,2,8,0,8,83,10,82,9
35,1.5,2,9,0,5,95,6,73,10
35,1.5,2,10,0,1,83,24,81,1
35,1.5,2,11,0,3,89,19,30,14
35,1.5,2,12,0,3,98,4,93,9
35,1.5,2,13,0,1,100,50,50,1
35,1.5,2,14,1,31,71,62,19,9
35,1.5,2,15,0,9,100,9,81,0
35,1.5,2,16,0,4,93,12,90,9
35,1.5,2,17,0,60,40,50,29,60
35,1.5,2,18,1,61,30,60,29,77
35,1.5,2,19,0,15,88,59,47,9
35,1.5,2,20,0,1,98,5,74,1
36,1.5,1,1,1,10,0,81,0,100
36,1.5,1,2,1,54,28,81,0,100
36,1.5,1,3,1,21,0,73,0,100
36,1.5,1,4,1,17,0,83,0,100
36,1.5,1,5,1,12,0,76,10,100
36,1.5,1,6,1,0,20,72,0,100
36,1.5,1,7,1,25,0,74,0,100
36,1.5,1,8,1,92,44,100,16,100
36,1.5,1,9,1,0,0,76,0,100
36,1.5,1,10,1,9,86,78,13,93
36,1.5,2,1,0,0,100,0,6,0
36,1.5,2,2,0,0,100,0,0,0
36,1.5,2,3,1,82,62,97,68,95
36,1.5,2,4,0,1,100,14,5,0
36,1.5,2,5,0,0,100,0,0,0
36,1.5,2,6,1,59,56,87,0,67
36,1.5,2,7,0,0,96,0,5,0
36,1.5,2,8,1,80,35,97,12,94
36,1.5,2,9,1,44,47,81,13,70
36,1.5,2,10,1,45,18,96,23,67
36,1.5,2,11,0,0,95,0,6,0
36,1.5,2,12,1,87,8,95,6,100
36,1.5,2,13,1,47,8,65,0,96
36,1.5,2,14,1,57,12,85,33,68
36,1.5,2,15,1,26,9,59,12,37
36,1.5,2,16,1,42,17,68,16,80
36,1.5,2,17,1,18,20,43,16,17
36,1.5,2,18,1,46,15,61,6,67
36,1.5,2,19,1,90,47,69,53,94
36,1.5,2,20,1,92,13,96,59,100
37,1.5,1,1,1,73,11,73,12,98
37,1.5,1,2,1,92,28,90,19,95
37,1.5,1,3,0,35,39,31,25,49
37,1.5,1,4,0,83,18,85,19,81
37,1.5,1,5,0,1,82,2,4,2
37,1.5,1,6,0,26,69,28,25,0
37,1.5,1,7,0,4,95,4,4,0
37,1.5,1,8,0,58,60,91,66,82
37,1.5,1,9,1,83,19,99,29,97
37,1.5,1,10,0,24,64,17,25,0
37,1.5,2,1,0,1,84,9,2,1
37,1.5,2,2,0,15,63,9,10,0
37,1.5,2,3,0,11,61,11,10,0
37,1.5,2,4,0,1,72,1,1,1
37,1.5,2,5,0,3,82,3,3,1
37,1.5,2,6,0,10,61,11,18,0
37,1.5,2,7,0,1,93,1,1,1
37,1.5,2,8,0,15,57,14,12,38
37,1.5,2,9,0,20,59,20,15,42
37,1.5,2,10,1,67,38,79,14,89
37,1.5,2,11,0,14,51,15,14,0
37,1.5,2,12,0,8,73,9,9,50
37,1.5,2,13,1,88,24,82,29,96
37,1.5,2,14,1,81,56,77,61,83
37,1.5,2,15,0,1,72,1,1,1
37,1.5,2,16,1,76,21,78,29,93
37,1.5,2,17,1,19,60,20,31,52
37,1.5,2,18,0,8,68,5,6,23
37,1.5,2,19,0,13,67,10,10,46
37,1.5,2,20,1,85,10,82,20,95
38,1.5,1,1,0,0,93,9,0,0
38,1.5,1,2,0,0,80,29,0,20
38,1.5,1,3,0,0,50,0,0,0
38,1.5,1,4,0,0,82,10,0,0
38,1.5,1,5,0,80,31,71,50,100
38,1.5,1,6,0,0,71,19,0,50
38,1.5,1,7,1,50,20,71,0,100
38,1.5,1,8,0,0,93,0,0,0
38,1.5,1,9,1,19,10,51,0,92
38,1.5,1,10,1,10,40,20,0,50
38,1.5,2,1,0,0,61,0,0,19
38,1.5,2,2,0,0,72,0,0,0
38,1.5,2,3,0,0,81,0,0,0
38,1.5,2,4,0,0,83,0,0,0
38,1.5,2,5,0,0,50,0,0,0
38,1.5,2,6,0,1,81,0,0,0
38,1.5,2,7,0,0,51,50,0,50
38,1.5,2,8,0,0,92,0,0,0
38,1.5,2,9,1,81,29,51,0,100
38,1.5,2,10,1,80,20,51,0,100
38,1.5,2,11,0,0,72,0,0,18
38,1.5,2,12,1,82,8,49,0,100
38,1.5,2,13,0,0,82,0,0,0
38,1.5,2,14,1,100,8,50,0,100
38,1.5,2,15,1,81,19,51,0,100
38,1.5,2,16,1,82,9,51,0,100
38,1.5,2,17,0,0,40,0,0,50
38,1.5,2,18,0,0,49,0,0,50
38,1.5,2,19,1,100,19,49,0,100
38,1.5,2,20,0,0,83,0,0,0
39,1.5,1,1,1,100,10,100,0,100
39,1.5,1,2,0,10,40,10,80,40
39,1.5,1,3,1,80,15,100,0,100
39,1.5,1,4,1,50,0,100,0,100
39,1.5,1,5,0,30,20,20,50,40
39,1.5,1,6,0,20,80,5,50,18
39,1.5,1,7,0,60,5,80,5,100
39,1.5,1,8,0,60,30,100,50,100
39,1.5,1,9,1,70,0,90,0,100
39,1.5,1,10,0,5,91,30,80,28
39,1.5,2,1,0,90,0,100,0,100
39,1.5,2,2,0,1,90,5,80,25
39,1.5,2,3,0,0,50,10,20,30
39,1.5,2,4,0,0,100,0,80,0
39,1.5,2,5,0,39,10,60,30,60
39,1.5,2,6,0,1,99,1,90,10
39,1.5,2,7,0,10,80,20,96,10
39,1.5,2,8,0,1,50,5,30,35
39,1.5,2,9,0,30,60,19,40,50
39,1.5,2,10,0,30,50,50,30,40
39,1.5,2,11,0,5,50,10,70,30
39,1.5,2,12,0,20,40,10,50,70
39,1.5,2,13,0,10,70,20,81,40
39,1.5,2,14,0,1,91,4,97,10
39,1.5,2,15,0,10,60,15,40,40
39,1.5,2,16,0,10,100,20,70,50
39,1.5,2,17,0,2,80,4,70,10
39,1.5,2,18,0,3,80,24,50,55
39,1.5,2,19,0,0,100,0,100,0
39,1.5,2,20,0,6,50,6,35,60
40,1.5,1,1,0,0,100,100,0,0
40,1.5,1,2,1,48,23,4,52,100
40,1.5,1,3,0,0,100,0,0,0
40,1.5,1,4,0,0,100,100,0,6
40,1.5,1,5,0,0,100,100,0,0
40,1.5,1,6,0,0,100,100,0,0
40,1.5,1,7,0,0,100,100,0,0
40,1.5,1,8,0,0,100,0,0,0
40,1.5,1,9,1,0,35,49,49,100
40,1.5,1,10,0,1,94,50,81,27
40,1.5,2,1,1,100,30,0,20,100
40,1.5,2,2,0,17,92,22,57,19
40,1.5,2,3,0,0,100,0,0,0
40,1.5,2,4,1,19,2,6,18,83
40,1.5,2,5,0,0,100,100,0,0
40,1.5,2,6,0,0,100,50,51,15
40,1.5,2,7,1,100,94,2,100,100
40,1.5,2,8,0,0,95,100,76,4
40,1.5,2,9,1,21,31,18,55,91
40,1.5,2,10,1,3,30,50,40,100
40,1.5,2,11,1,2,84,49,76,9
40,1.5,2,12,1,0,4,0,2,100
40,1.5,2,13,0,0,100,100,100,0
40,1.5,2,14,1,30,19,49,28,75
40,1.5,2,15,1,24,70,27,82,82
40,1.5,2,16,1,78,50,4,67,100
40,1.5,2,17,1,100,91,2,88,89
40,1.5,2,18,1,2,3,2,4,100
40,1.5,2,19,1,23,24,12,19,100
40,1.5,2,20,0,0,100,100,0,0
41,1.5,1,1,0,0,100,0,0,0
41,1.5,1,2,0,0,100,0,0,0
41,1.5,1,3,0,1,100,1,0,0
41,1.5,1,4,0,0,100,0,0,0
41,1.5,1,5,1,71,54,64,62,80
41,1.5,1,6,0,0,99,0,0,0
41,1.5,1,7,1,56,81,70,76,78
41,1.5,1,8,1,100,84,90,66,100
41,1.5,1,9,1,0,10,10,30,90
41,1.5,1,10,0,0,100,0,0,0
41,1.5,2,1,1,4,1,68,0,100
41,1.5,2,2,0,0,100,0,0,0
41,1.5,2,3,0,0,100,0,0,0
41,1.5,2,4,0,0,100,0,0,0
41,1.5,2,5,0,0,100,0,0,0
41,1.5,2,6,0,0,100,0,0,0
41,1.5,2,7,1,85,76,97,74,90
41,1.5,2,8,1,83,72,95,83,100
41,1.5,2,9,0,0,100,0,0,0
41,1.5,2,10,1,1,40,48,1,75
41,1.5,2,11,0,0,100,0,0,0
41,1.5,2,12,1,0,0,70,0,100
41,1.5,2,13,0,0,100,0,0,0
41,1.5,2,14,1,8,1,54,2,100
41,1.5,2,15,1,36,75,50,60,70
41,1.5,2,16,1,3,1,82,27,100
41,1.5,2,17,1,0,0,72,0,85
41,1.5,2,18,1,78,37,85,86,100
41,1.5,2,19,1,0,0,77,0,100
41,1.5,2,20,1,59,41,80,66,90
42,1.5,1,1,1,69,29,59,51,87
42,1.5,1,2,1,81,61,61,7,100
42,1.5,1,3,1,56,3,50,13,84
42,1.5,1,4,1,72,38,54,52,86
42,1.5,1,5,0,0,100,49,0,0
42,1.5,1,6,1,9,100,18,0,0
42,1.5,1,7,0,0,100,0,1,0
42,1.5,1,8,1,63,54,73,2,100
42,1.5,1,9,1,34,6,51,9,79
42,1.5,1,10,0,2,6,50,4,0
42,1.5,2,1,0,1,100,5,13,0
42,1.5,2,2,1,33,60,69,22,5
42,1.5,2,3,1,33,100,24,3,6
42,1.5,2,4,0,0,18,12,23,0
42,1.5,2,5,1,41,51,45,48,25
42,1.5,2,6,1,22,16,49,9,41
42,1.5,2,7,0,4,100,20,5,0
42,1.5,2,8,1,80,39,33,2,62
42,1.5,2,9,0,33,100,37,10,0
42,1.5,2,10,0,0,100,49,0,0
42,1.5,2,11,0,0,100,11,13,0
42,1.5,2,12,1,42,76,45,54,54
42,1.5,2,13,1,69,100,35,11,62
42,1.5,2,14,1,29,59,42,8,0
42,1.5,2,15,1,78,70,74,37,44
42,1.5,2,16,1,47,41,53,14,53
42,1.5,2,17,1,46,57,44,10,66
42,1.5,2,18,1,51,0,50,54,0
42,1.5,2,19,1,43,54,28,5,69
42,1.5,2,20,1,63,82,25,21,77
43,1.5,1,1,1,3,93,3,4,11
43,1.5,1,2,0,74,61,75,49,100
43,1.5,1,3,1,3,95,7,5,32
43,1.5,1,4,0,19,83,29,29,30
43,1.5,1,5,0,9,57,13,18,40
43,1.5,1,6,0,38,71,37,39,37
43,1.5,1,7,1,51,55,50,68,82
43,1.5,1,8,0,10,93,4,5,11
43,1.5,1,9,1,29,55,62,54,69
43,1.5,1,10,0,10,72,27,28,20
